,#,host/name,direction,2s,10s,40s,cumulative,t,cumulative_parsed,t_parsed
224,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-02-15,0,2023-12-07 12:02:15
225,,172.30.64.1,<=,1.20Kb,1.20Kb,1.20Kb,308B,2023-12-07-12-02-15,308,2023-12-07 12:02:15
226,1,172.30.74.51,=>,157Kb,157Kb,157Kb,39.2KB,2023-12-07-11-58-51,39200,2023-12-07 11:58:51
227,,136.231.7.16,<=,18.2Mb,18.2Mb,18.2Mb,4.55MB,2023-12-07-11-58-51,4550000,2023-12-07 11:58:51
228,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-58-51,340,2023-12-07 11:58:51
229,,172.30.64.1,<=,2.77Kb,2.77Kb,2.77Kb,710B,2023-12-07-11-58-51,710,2023-12-07 11:58:51
230,3,239.255.255.250,=>,0b,0b,0b,0B,2023-12-07-11-58-51,0,2023-12-07 11:58:51
231,,172.30.64.1,<=,612b,612b,612b,153B,2023-12-07-11-58-51,153,2023-12-07 11:58:51
232,4,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-58-51,0,2023-12-07 11:58:51
233,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-58-51,77,2023-12-07 11:58:51
234,1,172.30.74.51,=>,176Kb,176Kb,176Kb,44.0KB,2023-12-07-11-49-43,44000,2023-12-07 11:49:43
235,,136.231.7.16,<=,23.2Mb,23.2Mb,23.2Mb,5.80MB,2023-12-07-11-49-43,5800000,2023-12-07 11:49:43
236,2,172.30.74.51,=>,968b,968b,968b,242B,2023-12-07-11-49-43,242,2023-12-07 11:49:43
237,,172.30.64.1,<=,2.16Kb,2.16Kb,2.16Kb,553B,2023-12-07-11-49-43,553,2023-12-07 11:49:43
238,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-49-43,0,2023-12-07 11:49:43
239,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-49-43,154,2023-12-07 11:49:43
240,1,172.30.74.51,=>,188Kb,188Kb,188Kb,47.0KB,2023-12-07-11-54-39,47000,2023-12-07 11:54:39
241,,136.231.7.16,<=,21.0Mb,21.0Mb,21.0Mb,5.24MB,2023-12-07-11-54-39,5240000,2023-12-07 11:54:39
242,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-54-39,241,2023-12-07 11:54:39
243,,172.30.64.1,<=,1.67Kb,1.67Kb,1.67Kb,428B,2023-12-07-11-54-39,428,2023-12-07 11:54:39
244,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-54-39,0,2023-12-07 11:54:39
245,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-54-39,77,2023-12-07 11:54:39
246,4,172.30.79.255,=>,0b,0b,0b,0B,2023-12-07-11-54-39,0,2023-12-07 11:54:39
247,,172.30.64.1,<=,288b,288b,288b,72B,2023-12-07-11-54-39,72,2023-12-07 11:54:39
248,1,172.30.74.51,=>,60.0Kb,60.0Kb,60.0Kb,15.0KB,2023-12-07-12-03-31,15000,2023-12-07 12:03:31
249,,136.231.7.16,<=,7.00Mb,7.00Mb,7.00Mb,1.75MB,2023-12-07-12-03-31,1750000,2023-12-07 12:03:31
250,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-03-31,99,2023-12-07 12:03:31
251,,172.30.64.1,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-12-07-12-03-31,284,2023-12-07 12:03:31
252,1,172.30.74.51,=>,279Kb,279Kb,279Kb,69.8KB,2023-12-07-11-49-35,69800,2023-12-07 11:49:35
253,,136.231.7.16,<=,35.9Mb,35.9Mb,35.9Mb,8.97MB,2023-12-07-11-49-35,8970000,2023-12-07 11:49:35
254,2,172.30.74.51,=>,1.61Kb,1.61Kb,1.61Kb,411B,2023-12-07-11-49-35,411,2023-12-07 11:49:35
255,,172.30.64.1,<=,4.45Kb,4.45Kb,4.45Kb,1.11KB,2023-12-07-11-49-35,1110,2023-12-07 11:49:35
256,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-49-35,0,2023-12-07 11:49:35
257,,172.30.64.1,<=,1.21Kb,1.21Kb,1.21Kb,309B,2023-12-07-11-49-35,309,2023-12-07 11:49:35
258,1,172.30.74.51,=>,96.5Kb,96.5Kb,96.5Kb,24.1KB,2023-12-07-11-58-14,24100,2023-12-07 11:58:14
259,,136.231.7.16,<=,12.2Mb,12.2Mb,12.2Mb,3.04MB,2023-12-07-11-58-14,3040000,2023-12-07 11:58:14
260,2,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-11-58-14,0,2023-12-07 11:58:14
261,,172.30.64.1,<=,568b,568b,568b,142B,2023-12-07-11-58-14,142,2023-12-07 11:58:14
262,1,172.30.74.51,=>,68.2Kb,68.2Kb,68.2Kb,17.1KB,2023-12-07-12-03-37,17100,2023-12-07 12:03:37
263,,136.231.7.16,<=,6.17Mb,6.17Mb,6.17Mb,1.54MB,2023-12-07-12-03-37,1540000,2023-12-07 12:03:37
264,2,172.30.74.51,=>,960b,960b,960b,240B,2023-12-07-12-03-37,240,2023-12-07 12:03:37
265,,172.30.64.1,<=,1.51Kb,1.51Kb,1.51Kb,386B,2023-12-07-12-03-37,386,2023-12-07 12:03:37
266,1,172.30.74.51,=>,261Kb,261Kb,261Kb,65.2KB,2023-12-07-11-59-13,65200,2023-12-07 11:59:13
267,,136.231.7.16,<=,32.4Mb,32.4Mb,32.4Mb,8.09MB,2023-12-07-11-59-13,8090000,2023-12-07 11:59:13
268,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-59-13,241,2023-12-07 11:59:13
269,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-11-59-13,693,2023-12-07 11:59:13
270,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-59-13,0,2023-12-07 11:59:13
271,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-59-13,154,2023-12-07 11:59:13
272,1,172.30.74.51,=>,178Kb,178Kb,178Kb,44.5KB,2023-12-07-11-48-08,44500,2023-12-07 11:48:08
273,,136.231.7.16,<=,22.8Mb,22.8Mb,22.8Mb,5.69MB,2023-12-07-11-48-08,5690000,2023-12-07 11:48:08
274,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-48-08,241,2023-12-07 11:48:08
275,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-11-48-08,426,2023-12-07 11:48:08
276,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-48-08,0,2023-12-07 11:48:08
277,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-48-08,77,2023-12-07 11:48:08
278,1,172.30.74.51,=>,96.9Kb,96.9Kb,96.9Kb,24.2KB,2023-12-07-11-52-39,24200,2023-12-07 11:52:39
279,,136.231.7.16,<=,11.0Mb,11.0Mb,11.0Mb,2.74MB,2023-12-07-11-52-39,2740000,2023-12-07 11:52:39
280,1,172.30.74.51,=>,400b,400b,400b,100B,2023-12-07-12-05-39,100,2023-12-07 12:05:39
281,,l03236.mshome.net,<=,576b,576b,576b,144B,2023-12-07-12-05-39,144,2023-12-07 12:05:39
282,2,172.30.79.255,=>,0b,0b,0b,0B,2023-12-07-12-05-39,0,2023-12-07 12:05:39
283,,l03236.mshome.net,<=,288b,288b,288b,72B,2023-12-07-12-05-39,72,2023-12-07 12:05:39
284,1,172.30.74.51,=>,174Kb,174Kb,174Kb,43.5KB,2023-12-07-11-49-57,43500,2023-12-07 11:49:57
285,,136.231.7.16,<=,23.3Mb,23.3Mb,23.3Mb,5.82MB,2023-12-07-11-49-57,5820000,2023-12-07 11:49:57
286,2,172.30.74.51,=>,976b,976b,976b,244B,2023-12-07-11-49-57,244,2023-12-07 11:49:57
287,,172.30.64.1,<=,1.16Kb,1.16Kb,1.16Kb,296B,2023-12-07-11-49-57,296,2023-12-07 11:49:57
288,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-49-57,0,2023-12-07 11:49:57
289,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-49-57,77,2023-12-07 11:49:57
290,4,172.30.79.255,=>,0b,0b,0b,0B,2023-12-07-11-49-57,0,2023-12-07 11:49:57
291,,172.30.64.1,<=,272b,272b,272b,68B,2023-12-07-11-49-57,68,2023-12-07 11:49:57
292,1,172.30.74.51,=>,45.2Kb,45.2Kb,45.2Kb,11.3KB,2023-12-07-12-03-24,11300,2023-12-07 12:03:24
293,,136.231.7.16,<=,4.73Mb,4.73Mb,4.73Mb,1.18MB,2023-12-07-12-03-24,1180000,2023-12-07 12:03:24
294,2,172.30.74.51,=>,0.98Kb,0.98Kb,0.98Kb,252B,2023-12-07-12-03-24,252,2023-12-07 12:03:24
295,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-03-24,693,2023-12-07 12:03:24
296,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-03-24,0,2023-12-07 12:03:24
297,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-03-24,77,2023-12-07 12:03:24
298,1,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-04-44,99,2023-12-07 12:04:44
299,,l03236.mshome.net,<=,568b,568b,568b,142B,2023-12-07-12-04-44,142,2023-12-07 12:04:44
300,1,172.30.74.51,=>,288Kb,288Kb,288Kb,72.0KB,2023-12-07-11-54-33,72000,2023-12-07 11:54:33
301,,136.231.7.16,<=,33.9Mb,33.9Mb,33.9Mb,8.49MB,2023-12-07-11-54-33,8490000,2023-12-07 11:54:33
302,2,172.30.74.51,=>,1.15Kb,1.15Kb,1.15Kb,295B,2023-12-07-11-54-33,295,2023-12-07 11:54:33
303,,172.30.64.1,<=,3.26Kb,3.26Kb,3.26Kb,835B,2023-12-07-11-54-33,835,2023-12-07 11:54:33
304,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-54-33,0,2023-12-07 11:54:33
305,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-54-33,154,2023-12-07 11:54:33
306,4,172.30.79.255,=>,0b,0b,0b,0B,2023-12-07-11-54-33,0,2023-12-07 11:54:33
307,,172.30.64.1,<=,272b,272b,272b,68B,2023-12-07-11-54-33,68,2023-12-07 11:54:33
308,1,172.30.74.51,=>,94.3Kb,94.3Kb,94.3Kb,23.6KB,2023-12-07-11-53-36,23600,2023-12-07 11:53:36
309,,136.231.7.16,<=,10.9Mb,10.9Mb,10.9Mb,2.72MB,2023-12-07-11-53-36,2720000,2023-12-07 11:53:36
310,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-11-53-36,99,2023-12-07 11:53:36
311,,172.30.64.1,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-12-07-11-53-36,284,2023-12-07 11:53:36
312,1,172.30.74.51,=>,65.4Kb,65.4Kb,65.4Kb,16.4KB,2023-12-07-11-50-44,16400,2023-12-07 11:50:44
313,,136.231.7.16,<=,6.62Mb,6.62Mb,6.62Mb,1.66MB,2023-12-07-11-50-44,1660000,2023-12-07 11:50:44
314,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-11-50-44,99,2023-12-07 11:50:44
315,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-11-50-44,693,2023-12-07 11:50:44
316,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-50-44,0,2023-12-07 11:50:44
317,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-50-44,77,2023-12-07 11:50:44
318,1,172.30.74.51,=>,187Kb,187Kb,187Kb,46.8KB,2023-12-07-11-58-20,46800,2023-12-07 11:58:20
319,,136.231.7.16,<=,22.7Mb,22.7Mb,22.7Mb,5.68MB,2023-12-07-11-58-20,5680000,2023-12-07 11:58:20
320,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-58-20,241,2023-12-07 11:58:20
321,,172.30.64.1,<=,2.22Kb,2.22Kb,2.22Kb,568B,2023-12-07-11-58-20,568,2023-12-07 11:58:20
322,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-58-20,0,2023-12-07 11:58:20
323,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-58-20,77,2023-12-07 11:58:20
324,1,172.30.74.51,=>,71.2Kb,71.2Kb,71.2Kb,17.8KB,2023-12-07-11-50-58,17800,2023-12-07 11:50:58
325,,136.231.7.16,<=,6.94Mb,6.94Mb,6.94Mb,1.73MB,2023-12-07-11-50-58,1730000,2023-12-07 11:50:58
326,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-11-50-58,99,2023-12-07 11:50:58
327,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-11-50-58,693,2023-12-07 11:50:58
328,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-50-58,0,2023-12-07 11:50:58
329,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-50-58,77,2023-12-07 11:50:58
330,1,172.30.74.51,=>,175Kb,175Kb,175Kb,43.6KB,2023-12-07-11-50-09,43600,2023-12-07 11:50:09
331,,136.231.7.16,<=,22.4Mb,22.4Mb,22.4Mb,5.61MB,2023-12-07-11-50-09,5610000,2023-12-07 11:50:09
332,2,172.30.74.51,=>,1.15Kb,1.15Kb,1.15Kb,295B,2023-12-07-11-50-09,295,2023-12-07 11:50:09
333,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,695B,2023-12-07-11-50-09,695,2023-12-07 11:50:09
334,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-50-09,0,2023-12-07 11:50:09
335,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-50-09,154,2023-12-07 11:50:09
336,1,172.30.74.51,=>,92.4Kb,92.4Kb,92.4Kb,23.1KB,2023-12-07-11-54-00,23100,2023-12-07 11:54:00
337,,136.231.7.16,<=,11.3Mb,11.3Mb,11.3Mb,2.82MB,2023-12-07-11-54-00,2820000,2023-12-07 11:54:00
338,2,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-11-54-00,0,2023-12-07 11:54:00
339,,172.30.64.1,<=,1.60Kb,1.60Kb,1.60Kb,409B,2023-12-07-11-54-00,409,2023-12-07 11:54:00
340,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-54-00,0,2023-12-07 11:54:00
341,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-54-00,77,2023-12-07 11:54:00
342,1,172.30.74.51,=>,183Kb,183Kb,183Kb,45.7KB,2023-12-07-11-59-22,45700,2023-12-07 11:59:22
343,,136.231.7.16,<=,24.5Mb,24.5Mb,24.5Mb,6.12MB,2023-12-07-11-59-22,6120000,2023-12-07 11:59:22
344,2,172.30.74.51,=>,568b,568b,568b,142B,2023-12-07-11-59-22,142,2023-12-07 11:59:22
345,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-11-59-22,426,2023-12-07 11:59:22
346,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-59-22,0,2023-12-07 11:59:22
347,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-59-22,77,2023-12-07 11:59:22
348,1,172.30.74.51,=>,26.1Kb,26.1Kb,26.1Kb,6.52KB,2023-12-07-12-07-24,6520,2023-12-07 12:07:24
349,,136.231.7.16,<=,1.12Mb,1.12Mb,1.12Mb,287KB,2023-12-07-12-07-24,287000,2023-12-07 12:07:24
350,2,172.30.74.51,=>,612b,612b,612b,153B,2023-12-07-12-07-24,153,2023-12-07 12:07:24
351,,172.30.64.1,<=,1.60Kb,1.60Kb,1.60Kb,409B,2023-12-07-12-07-24,409,2023-12-07 12:07:24
352,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-07-24,0,2023-12-07 12:07:24
353,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-07-24,77,2023-12-07 12:07:24
354,1,172.30.74.51,=>,390Kb,390Kb,390Kb,97.5KB,2023-12-07-11-57-20,97500,2023-12-07 11:57:20
355,,136.231.7.16,<=,56.2Mb,56.2Mb,56.2Mb,14.0MB,2023-12-07-11-57-20,14000000,2023-12-07 11:57:20
356,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-57-20,340,2023-12-07 11:57:20
357,,172.30.64.1,<=,3.82Kb,3.82Kb,3.82Kb,977B,2023-12-07-11-57-20,977,2023-12-07 11:57:20
358,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-57-20,0,2023-12-07 11:57:20
359,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-57-20,154,2023-12-07 11:57:20
360,1,172.30.74.51,=>,15.3Kb,15.3Kb,15.3Kb,3.81KB,2023-12-07-11-48-51,3810,2023-12-07 11:48:51
361,,136.231.7.16,<=,1.40Mb,1.40Mb,1.40Mb,358KB,2023-12-07-11-48-51,358000,2023-12-07 11:48:51
362,2,172.30.74.51,=>,400b,400b,400b,100B,2023-12-07-11-48-51,100,2023-12-07 11:48:51
363,,172.30.64.1,<=,576b,576b,576b,144B,2023-12-07-11-48-51,144,2023-12-07 11:48:51
364,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-48-51,0,2023-12-07 11:48:51
365,,172.30.64.1,<=,312b,312b,312b,78B,2023-12-07-11-48-51,78,2023-12-07 11:48:51
366,1,172.30.74.51,=>,180Kb,180Kb,180Kb,45.0KB,2023-12-07-11-58-32,45000,2023-12-07 11:58:32
367,,136.231.7.16,<=,19.4Mb,19.4Mb,19.4Mb,4.84MB,2023-12-07-11-58-32,4840000,2023-12-07 11:58:32
368,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-58-32,340,2023-12-07 11:58:32
369,,172.30.64.1,<=,3.82Kb,3.82Kb,3.82Kb,977B,2023-12-07-11-58-32,977,2023-12-07 11:58:32
370,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-58-32,0,2023-12-07 11:58:32
371,,172.30.64.1,<=,924b,924b,924b,231B,2023-12-07-11-58-32,231,2023-12-07 11:58:32
372,1,172.30.74.51,=>,268Kb,268Kb,268Kb,67.1KB,2023-12-07-11-49-22,67100,2023-12-07 11:49:22
373,,136.231.7.16,<=,35.0Mb,35.0Mb,35.0Mb,8.75MB,2023-12-07-11-49-22,8750000,2023-12-07 11:49:22
374,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-49-22,241,2023-12-07 11:49:22
375,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-11-49-22,693,2023-12-07 11:49:22
376,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-49-22,0,2023-12-07 11:49:22
377,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-49-22,154,2023-12-07 11:49:22
378,4,172.30.79.255,=>,0b,0b,0b,0B,2023-12-07-11-49-22,0,2023-12-07 11:49:22
379,,172.30.64.1,<=,272b,272b,272b,68B,2023-12-07-11-49-22,68,2023-12-07 11:49:22
380,1,172.30.74.51,=>,279Kb,279Kb,279Kb,69.9KB,2023-12-07-11-51-19,69900,2023-12-07 11:51:19
381,,136.231.7.16,<=,32.6Mb,32.6Mb,32.6Mb,8.16MB,2023-12-07-11-51-19,8160000,2023-12-07 11:51:19
382,2,172.30.74.51,=>,1.99Kb,1.99Kb,1.99Kb,510B,2023-12-07-11-51-19,510,2023-12-07 11:51:19
383,,172.30.64.1,<=,4.93Kb,4.93Kb,4.93Kb,1.23KB,2023-12-07-11-51-19,1230,2023-12-07 11:51:19
384,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-51-19,0,2023-12-07 11:51:19
385,,172.30.64.1,<=,1.20Kb,1.20Kb,1.20Kb,308B,2023-12-07-11-51-19,308,2023-12-07 11:51:19
386,1,172.30.74.51,=>,440Kb,440Kb,440Kb,110KB,2023-12-07-12-07-02,110000,2023-12-07 12:07:02
387,,136.231.7.16,<=,49.5Mb,49.5Mb,49.5Mb,12.4MB,2023-12-07-12-07-02,12400000,2023-12-07 12:07:02
388,2,172.30.74.51,=>,1.81Kb,1.81Kb,1.81Kb,464B,2023-12-07-12-07-02,464,2023-12-07 12:07:02
389,,172.30.64.1,<=,3.26Kb,3.26Kb,3.26Kb,835B,2023-12-07-12-07-02,835,2023-12-07 12:07:02
390,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-07-02,0,2023-12-07 12:07:02
391,,172.30.64.1,<=,1.20Kb,1.20Kb,1.20Kb,308B,2023-12-07-12-07-02,308,2023-12-07 12:07:02
392,1,172.30.74.51,=>,180Kb,180Kb,180Kb,45.1KB,2023-12-07-11-52-04,45100,2023-12-07 11:52:04
393,,136.231.7.16,<=,22.7Mb,22.7Mb,22.7Mb,5.69MB,2023-12-07-11-52-04,5690000,2023-12-07 11:52:04
394,2,172.30.74.51,=>,1.15Kb,1.15Kb,1.15Kb,295B,2023-12-07-11-52-04,295,2023-12-07 11:52:04
395,,172.30.64.1,<=,2.15Kb,2.15Kb,2.15Kb,551B,2023-12-07-11-52-04,551,2023-12-07 11:52:04
396,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-52-04,0,2023-12-07 11:52:04
397,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-52-04,154,2023-12-07 11:52:04
398,1,172.30.74.51,=>,90.8Kb,90.8Kb,90.8Kb,22.7KB,2023-12-07-11-51-51,22700,2023-12-07 11:51:51
399,,136.231.7.16,<=,9.80Mb,9.80Mb,9.80Mb,2.45MB,2023-12-07-11-51-51,2450000,2023-12-07 11:51:51
400,2,172.30.74.51,=>,796b,796b,796b,199B,2023-12-07-11-51-51,199,2023-12-07 11:51:51
401,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,695B,2023-12-07-11-51-51,695,2023-12-07 11:51:51
402,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-51-51,0,2023-12-07 11:51:51
403,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-51-51,77,2023-12-07 11:51:51
404,1,172.30.74.51,=>,90.5Kb,90.5Kb,90.5Kb,22.6KB,2023-12-07-12-02-55,22600,2023-12-07 12:02:55
405,,136.231.7.16,<=,10.7Mb,10.7Mb,10.7Mb,2.69MB,2023-12-07-12-02-55,2690000,2023-12-07 12:02:55
406,2,172.30.74.51,=>,612b,612b,612b,153B,2023-12-07-12-02-55,153,2023-12-07 12:02:55
407,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-02-55,693,2023-12-07 12:02:55
408,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-02-55,0,2023-12-07 12:02:55
409,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-02-55,77,2023-12-07 12:02:55
410,1,172.30.74.51,=>,86.3Kb,86.3Kb,86.3Kb,21.6KB,2023-12-07-11-51-15,21600,2023-12-07 11:51:15
411,,136.231.7.16,<=,12.7Mb,12.7Mb,12.7Mb,3.18MB,2023-12-07-11-51-15,3180000,2023-12-07 11:51:15
412,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-11-51-15,99,2023-12-07 11:51:15
413,,172.30.64.1,<=,568b,568b,568b,142B,2023-12-07-11-51-15,142,2023-12-07 11:51:15
414,1,172.30.74.51,=>,185Kb,185Kb,185Kb,46.2KB,2023-12-07-11-52-47,46200,2023-12-07 11:52:47
415,,136.231.7.16,<=,22.4Mb,22.4Mb,22.4Mb,5.61MB,2023-12-07-11-52-47,5610000,2023-12-07 11:52:47
416,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-52-47,241,2023-12-07 11:52:47
417,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-11-52-47,426,2023-12-07 11:52:47
418,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-52-47,0,2023-12-07 11:52:47
419,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-52-47,77,2023-12-07 11:52:47
420,1,172.30.74.51,=>,90.6Kb,90.6Kb,90.6Kb,22.7KB,2023-12-07-11-53-27,22700,2023-12-07 11:53:27
421,,136.231.7.16,<=,9.08Mb,9.08Mb,9.08Mb,2.27MB,2023-12-07-11-53-27,2270000,2023-12-07 11:53:27
422,2,172.30.74.51,=>,792b,792b,792b,198B,2023-12-07-11-53-27,198,2023-12-07 11:53:27
423,,172.30.64.1,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-12-07-11-53-27,284,2023-12-07 11:53:27
424,1,172.30.74.51,=>,400b,400b,400b,100B,2023-12-07-11-48-54,100,2023-12-07 11:48:54
425,,l03236.mshome.net,<=,576b,576b,576b,144B,2023-12-07-11-48-54,144,2023-12-07 11:48:54
426,1,172.30.74.51,=>,180Kb,180Kb,180Kb,45.0KB,2023-12-07-11-54-06,45000,2023-12-07 11:54:06
427,,136.231.7.16,<=,21.2Mb,21.2Mb,21.2Mb,5.29MB,2023-12-07-11-54-06,5290000,2023-12-07 11:54:06
428,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-54-06,340,2023-12-07 11:54:06
429,,172.30.64.1,<=,2.22Kb,2.22Kb,2.22Kb,568B,2023-12-07-11-54-06,568,2023-12-07 11:54:06
430,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-54-06,0,2023-12-07 11:54:06
431,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-54-06,77,2023-12-07 11:54:06
432,1,172.30.74.51,=>,91.6Kb,91.6Kb,91.6Kb,22.9KB,2023-12-07-12-00-16,22900,2023-12-07 12:00:16
433,,136.231.7.16,<=,9.85Mb,9.85Mb,9.85Mb,2.46MB,2023-12-07-12-00-16,2460000,2023-12-07 12:00:16
434,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-00-16,99,2023-12-07 12:00:16
435,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-12-00-16,426,2023-12-07 12:00:16
436,3,172.30.79.255,=>,0b,0b,0b,0B,2023-12-07-12-00-16,0,2023-12-07 12:00:16
437,,172.30.64.1,<=,272b,272b,272b,68B,2023-12-07-12-00-16,68,2023-12-07 12:00:16
438,1,172.30.74.51,=>,183Kb,183Kb,183Kb,45.7KB,2023-12-07-11-48-16,45700,2023-12-07 11:48:16
439,,136.231.7.16,<=,24.7Mb,24.7Mb,24.7Mb,6.19MB,2023-12-07-11-48-16,6190000,2023-12-07 11:48:16
440,2,172.30.74.51,=>,568b,568b,568b,142B,2023-12-07-11-48-16,142,2023-12-07 11:48:16
441,,172.30.64.1,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-12-07-11-48-16,284,2023-12-07 11:48:16
442,1,172.30.74.51,=>,84.2Kb,84.2Kb,84.2Kb,21.0KB,2023-12-07-11-57-02,21000,2023-12-07 11:57:02
443,,136.231.7.16,<=,11.4Mb,11.4Mb,11.4Mb,2.85MB,2023-12-07-11-57-02,2850000,2023-12-07 11:57:02
444,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-11-57-02,99,2023-12-07 11:57:02
445,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-11-57-02,426,2023-12-07 11:57:02
446,1,172.30.74.51,=>,282Kb,282Kb,282Kb,70.6KB,2023-12-07-11-54-54,70600,2023-12-07 11:54:54
447,,136.231.7.16,<=,34.2Mb,34.2Mb,34.2Mb,8.56MB,2023-12-07-11-54-54,8560000,2023-12-07 11:54:54
